nsub,nbloque,trial,distancia,respuesta,condicion_sala
50,1,6,9,4,SALA_GRANDE
50,1,6,9,5,SALA_GRANDE
50,1,3,3.65,2,SALA_GRANDE
50,1,1,2,1,SALA_GRANDE
50,1,5,6.65,4,SALA_GRANDE
50,1,6,9,5,SALA_GRANDE
50,2,6,9,3,SALA_CHICA
50,2,4,4.9,2,SALA_CHICA
50,2,3,3.65,1.75,SALA_CHICA
50,2,6,9,3.5,SALA_CHICA
50,2,6,9,4,SALA_CHICA
50,2,2,2.7,1,SALA_CHICA
50,2,2,2.7,1,SALA_CHICA
50,2,3,3.65,1,SALA_CHICA
50,2,5,6.65,3,SALA_CHICA
50,2,5,6.65,2.5,SALA_CHICA
50,2,1,2,1,SALA_CHICA
50,2,4,4.9,2,SALA_CHICA
50,2,1,2,1.5,SALA_CHICA
50,2,2,2.7,1.5,SALA_CHICA
50,2,5,6.65,3,SALA_CHICA
50,2,1,2,1,SALA_CHICA
50,2,4,4.9,2,SALA_CHICA
50,2,3,3.65,2,SALA_CHICA
34,1,6,9,5,SALA_GRANDE
34,1,6,9,7,SALA_GRANDE
34,1,3,3.65,2,SALA_GRANDE
34,1,4,4.9,4,SALA_GRANDE
34,1,5,6.65,6,SALA_GRANDE
34,1,2,2.7,2,SALA_GRANDE
34,1,6,9,7,SALA_GRANDE
34,1,1,2,1,SALA_GRANDE
34,1,4,4.9,7,SALA_GRANDE
34,1,2,2.7,5,SALA_GRANDE
34,1,1,2,2,SALA_GRANDE
34,1,1,2,1.5,SALA_GRANDE
34,1,3,3.65,3,SALA_GRANDE
34,1,5,6.65,7,SALA_GRANDE
34,1,2,2.7,3,SALA_GRANDE
34,1,3,3.65,5,SALA_GRANDE
34,1,4,4.9,7,SALA_GRANDE
34,1,5,6.65,9,SALA_GRANDE
34,2,4,4.9,3,SALA_CHICA
34,2,6,9,5,SALA_CHICA
34,2,2,2.7,2,SALA_CHICA
34,2,2,2.7,1,SALA_CHICA
34,2,5,6.65,5,SALA_CHICA
34,2,4,4.9,5,SALA_CHICA
34,2,2,2.7,1,SALA_CHICA
34,2,5,6.65,6,SALA_CHICA
34,2,6,9,5,SALA_CHICA
34,2,1,2,1,SALA_CHICA
34,2,3,3.65,2,SALA_CHICA
34,2,3,3.65,3,SALA_CHICA
34,2,6,9,6,SALA_CHICA
34,2,5,6.65,7,SALA_CHICA
34,2,1,2,1,SALA_CHICA
34,2,1,2,1,SALA_CHICA
34,2,4,4.9,4,SALA_CHICA
34,2,3,3.65,2,SALA_CHICA
35,1,1,2,0.25,SALA_CHICA
35,1,3,3.65,2,SALA_CHICA
35,1,2,2.7,1,SALA_CHICA
35,1,5,6.65,4,SALA_CHICA
35,1,3,3.65,2.5,SALA_CHICA
35,1,4,4.9,2,SALA_CHICA
35,1,5,6.65,2,SALA_CHICA
35,1,1,2,0.3,SALA_CHICA
35,1,4,4.9,2,SALA_CHICA
35,1,6,9,4,SALA_CHICA
35,1,5,6.65,4,SALA_CHICA
35,1,6,9,6,SALA_CHICA
35,1,2,2.7,1,SALA_CHICA
35,1,6,9,3.5,SALA_CHICA
35,1,2,2.7,1,SALA_CHICA
35,1,1,2,0.5,SALA_CHICA
35,1,3,3.65,2.25,SALA_CHICA
35,1,4,4.9,2.5,SALA_CHICA
35,2,6,9,3,SALA_GRANDE
35,2,1,2,0.5,SALA_GRANDE
35,2,1,2,0.45,SALA_GRANDE
35,2,2,2.7,1.15,SALA_GRANDE
35,2,4,4.9,2,SALA_GRANDE
35,2,2,2.7,2,SALA_GRANDE
35,2,5,6.65,3.5,SALA_GRANDE
35,2,4,4.9,3.5,SALA_GRANDE
35,2,6,9,5,SALA_GRANDE
35,2,6,9,5,SALA_GRANDE
35,2,3,3.65,4,SALA_GRANDE
35,2,3,3.65,3.75,SALA_GRANDE
35,2,1,2,1,SALA_GRANDE
35,2,2,2.7,1.25,SALA_GRANDE
35,2,5,6.65,3,SALA_GRANDE
35,2,4,4.9,3.25,SALA_GRANDE
35,2,3,3.65,3,SALA_GRANDE
35,2,5,6.65,4,SALA_GRANDE
36,1,2,2.7,0.5,SALA_GRANDE
36,1,2,2.7,0.5,SALA_GRANDE
36,1,4,4.9,1,SALA_GRANDE
36,1,6,9,2,SALA_GRANDE
36,1,5,6.65,3,SALA_GRANDE
36,1,4,4.9,1,SALA_GRANDE
36,1,4,4.9,1,SALA_GRANDE
36,1,6,9,2,SALA_GRANDE
36,1,6,9,3,SALA_GRANDE
36,1,5,6.65,3,SALA_GRANDE
36,1,1,2,1,SALA_GRANDE
36,1,2,2.7,1.5,SALA_GRANDE
36,1,3,3.65,2,SALA_GRANDE
36,1,1,2,1,SALA_GRANDE
36,1,3,3.65,2,SALA_GRANDE
36,1,1,2,1,SALA_GRANDE
36,1,5,6.65,3,SALA_GRANDE
36,1,3,3.65,1.5,SALA_GRANDE
36,2,1,2,1,SALA_CHICA
36,2,4,4.9,3,SALA_CHICA
36,2,6,9,4,SALA_CHICA
36,2,5,6.65,5,SALA_CHICA
36,2,2,2.7,1.5,SALA_CHICA
36,2,4,4.9,2,SALA_CHICA
36,2,5,6.65,3.5,SALA_CHICA
36,2,1,2,1,SALA_CHICA
36,2,3,3.65,2,SALA_CHICA
36,2,2,2.7,2,SALA_CHICA
36,2,6,9,3.5,SALA_CHICA
36,2,5,6.65,3,SALA_CHICA
36,2,3,3.65,2,SALA_CHICA
36,2,3,3.65,1.5,SALA_CHICA
36,2,4,4.9,2.5,SALA_CHICA
36,2,2,2.7,2,SALA_CHICA
36,2,1,2,1,SALA_CHICA
36,2,6,9,4,SALA_CHICA
37,1,3,3.65,3,SALA_CHICA
37,1,3,3.65,3,SALA_CHICA
37,1,6,9,5,SALA_CHICA
37,1,3,3.65,3,SALA_CHICA
37,1,2,2.7,4,SALA_CHICA
37,1,4,4.9,5,SALA_CHICA
37,1,4,4.9,6,SALA_CHICA
37,1,5,6.65,7,SALA_CHICA
37,1,5,6.65,7,SALA_CHICA
37,1,1,2,3,SALA_CHICA
37,1,2,2.7,3,SALA_CHICA
37,1,4,4.9,4,SALA_CHICA
37,1,1,2,2,SALA_CHICA
37,1,1,2,1,SALA_CHICA
37,1,5,6.65,5,SALA_CHICA
37,1,2,2.7,3,SALA_CHICA
37,1,6,9,6,SALA_CHICA
37,1,6,9,8,SALA_CHICA
37,2,3,3.65,3,SALA_GRANDE
37,2,4,4.9,4,SALA_GRANDE
37,2,6,9,6,SALA_GRANDE
37,2,3,3.65,5,SALA_GRANDE
37,2,5,6.65,8,SALA_GRANDE
37,2,6,9,9,SALA_GRANDE
37,2,1,2,3,SALA_GRANDE
37,2,1,2,2,SALA_GRANDE
37,2,1,2,2,SALA_GRANDE
37,2,2,2.7,3,SALA_GRANDE
37,2,5,6.65,6,SALA_GRANDE
37,2,6,9,7,SALA_GRANDE
37,2,4,4.9,6,SALA_GRANDE
37,2,2,2.7,2,SALA_GRANDE
37,2,2,2.7,1,SALA_GRANDE
37,2,5,6.65,6,SALA_GRANDE
37,2,4,4.9,7,SALA_GRANDE
37,2,3,3.65,5,SALA_GRANDE
37,1,3,3.65,5.5,SALA_GRANDE
37,1,3,3.65,6,SALA_GRANDE
37,1,6,9,8,SALA_GRANDE
37,1,3,3.65,7.5,SALA_GRANDE
37,1,2,2.7,3.75,SALA_GRANDE
37,1,4,4.9,2.7,SALA_GRANDE
37,1,4,4.9,2,SALA_GRANDE
37,1,5,6.65,4,SALA_GRANDE
37,1,5,6.65,2,SALA_GRANDE
37,1,1,2,1,SALA_GRANDE
37,1,2,2.7,2.5,SALA_GRANDE
37,1,4,4.9,3,SALA_GRANDE
37,1,1,2,1,SALA_GRANDE
37,1,1,2,1.75,SALA_GRANDE
37,1,5,6.65,9,SALA_GRANDE
37,1,2,2.7,4,SALA_GRANDE
37,1,6,9,10,SALA_GRANDE
37,1,6,9,9.5,SALA_GRANDE
38,2,4,4.9,1,SALA_CHICA
38,2,5,6.65,4,SALA_CHICA
38,2,3,3.65,2,SALA_CHICA
38,2,5,6.65,5,SALA_CHICA
38,2,5,6.65,7,SALA_CHICA
38,2,2,2.7,2,SALA_CHICA
38,2,2,2.7,3,SALA_CHICA
38,2,6,9,6,SALA_CHICA
38,2,1,2,1,SALA_CHICA
38,2,1,2,1,SALA_CHICA
38,2,4,4.9,3,SALA_CHICA
38,2,6,9,5,SALA_CHICA
38,2,2,2.7,2,SALA_CHICA
38,2,3,3.65,3.5,SALA_CHICA
38,2,6,9,7,SALA_CHICA
38,2,3,3.65,5.5,SALA_CHICA
38,2,4,4.9,4,SALA_CHICA
38,2,1,2,1.5,SALA_CHICA
39,1,5,6.65,5,SALA_CHICA
39,1,3,3.65,4,SALA_CHICA
39,1,1,2,1,SALA_CHICA
39,1,6,9,4,SALA_CHICA
39,1,6,9,5,SALA_CHICA
39,1,1,2,1,SALA_CHICA
39,1,5,6.65,5,SALA_CHICA
39,1,2,2.7,1,SALA_CHICA
39,1,5,6.65,4,SALA_CHICA
39,1,2,2.7,1,SALA_CHICA
39,1,3,3.65,2,SALA_CHICA
39,1,4,4.9,3,SALA_CHICA
39,1,2,2.7,1,SALA_CHICA
39,1,4,4.9,2,SALA_CHICA
39,1,1,2,1,SALA_CHICA
39,1,6,9,4,SALA_CHICA
39,1,3,3.65,2,SALA_CHICA
39,1,4,4.9,2,SALA_CHICA
39,2,5,6.65,2,SALA_GRANDE
39,2,3,3.65,1,SALA_GRANDE
39,2,6,9,4,SALA_GRANDE
39,2,6,9,3,SALA_GRANDE
39,2,2,2.7,1,SALA_GRANDE
39,2,4,4.9,1,SALA_GRANDE
39,2,1,2,0.5,SALA_GRANDE
39,2,4,4.9,1,SALA_GRANDE
39,2,5,6.65,3,SALA_GRANDE
39,2,1,2,1,SALA_GRANDE
39,2,3,3.65,2,SALA_GRANDE
39,2,3,3.65,2,SALA_GRANDE
39,2,5,6.65,4,SALA_GRANDE
39,2,1,2,1,SALA_GRANDE
39,2,4,4.9,3,SALA_GRANDE
39,2,2,2.7,1,SALA_GRANDE
39,2,6,9,3,SALA_GRANDE
39,2,2,2.7,1,SALA_GRANDE
40,1,6,9,4,SALA_GRANDE
40,1,3,3.65,2,SALA_GRANDE
40,1,3,3.65,2,SALA_GRANDE
40,1,1,2,1,SALA_GRANDE
40,1,4,4.9,3,SALA_GRANDE
40,1,6,9,4,SALA_GRANDE
40,1,6,9,5,SALA_GRANDE
40,1,5,6.65,3.5,SALA_GRANDE
40,1,4,4.9,2,SALA_GRANDE
40,1,2,2.7,2,SALA_GRANDE
40,1,2,2.7,1.5,SALA_GRANDE
40,1,1,2,1,SALA_GRANDE
40,1,4,4.9,2,SALA_GRANDE
40,1,5,6.65,3,SALA_GRANDE
40,1,3,3.65,2,SALA_GRANDE
40,1,2,2.7,2,SALA_GRANDE
40,1,1,2,1,SALA_GRANDE
40,1,5,6.65,3,SALA_GRANDE
40,2,2,2.7,2,SALA_CHICA
40,2,4,4.9,3,SALA_CHICA
40,2,6,9,4,SALA_CHICA
40,2,6,9,4,SALA_CHICA
40,2,5,6.65,3,SALA_CHICA
40,2,2,2.7,2,SALA_CHICA
40,2,4,4.9,2,SALA_CHICA
40,2,1,2,1.5,SALA_CHICA
40,2,2,2.7,1.5,SALA_CHICA
40,2,5,6.65,3,SALA_CHICA
40,2,3,3.65,2.5,SALA_CHICA
40,2,3,3.65,2.5,SALA_CHICA
40,2,3,3.65,2.5,SALA_CHICA
40,2,4,4.9,3,SALA_CHICA
40,2,1,2,1.5,SALA_CHICA
40,2,1,2,1.5,SALA_CHICA
40,2,5,6.65,3,SALA_CHICA
40,2,6,9,4,SALA_CHICA
41,1,1,2,1,SALA_CHICA
41,1,2,2.7,1.5,SALA_CHICA
41,1,4,4.9,2,SALA_CHICA
41,1,4,4.9,2,SALA_CHICA
41,1,6,9,2.5,SALA_CHICA
41,1,2,2.7,1.5,SALA_CHICA
41,1,5,6.65,2,SALA_CHICA
41,1,3,3.65,1.8,SALA_CHICA
41,1,2,2.7,2,SALA_CHICA
41,1,1,2,1,SALA_CHICA
41,1,4,4.9,1.5,SALA_CHICA
41,1,6,9,2,SALA_CHICA
41,1,1,2,0.5,SALA_CHICA
41,1,6,9,2,SALA_CHICA
41,1,3,3.65,1.5,SALA_CHICA
41,1,3,3.65,1,SALA_CHICA
41,1,5,6.65,2,SALA_CHICA
41,1,5,6.65,2.2,SALA_CHICA
41,2,3,3.65,1,SALA_GRANDE
41,2,1,2,0.5,SALA_GRANDE
41,2,1,2,0.3,SALA_GRANDE
41,2,3,3.65,1,SALA_GRANDE
41,2,2,2.7,1.5,SALA_GRANDE
41,2,5,6.65,2.5,SALA_GRANDE
41,2,6,9,3,SALA_GRANDE
41,2,4,4.9,2,SALA_GRANDE
41,2,5,6.65,2,SALA_GRANDE
41,2,3,3.65,1,SALA_GRANDE
41,2,6,9,2,SALA_GRANDE
41,2,2,2.7,0.8,SALA_GRANDE
41,2,2,2.7,0.5,SALA_GRANDE
41,2,4,4.9,1,SALA_GRANDE
41,2,5,6.65,2,SALA_GRANDE
41,2,4,4.9,1.5,SALA_GRANDE
41,2,6,9,2.3,SALA_GRANDE
41,2,1,2,0.5,SALA_GRANDE
